22:42:28.093 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:28.093 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:28.141 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:28.141 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:28.141 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:28.141 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:28.141 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:28.141 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:28.141 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:28.141 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:28.141 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:28.141 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:28.141 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:28.141 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:28.141 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:28.141 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:28.141 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:28.141 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:28.141 -> 0x2D0; 8; FF; 73; 0; F9; F7; FC; FF; CF; 
22:42:28.141 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:28.141 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:28.141 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:28.141 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:28.181 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:28.181 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:28.181 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:28.181 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:28.181 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:28.181 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:28.181 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:28.181 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:28.181 -> 0x2BC; 8; FF; 53; 38; 0; 0; 26; 38; 59; 
22:42:28.181 -> 0x2AC; 8; FF; FF; FF; FF; FF; FF; FF; FF; 
22:42:28.181 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:28.181 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:28.181 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:28.181 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:28.181 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:28.181 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:28.181 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:28.181 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:28.224 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:28.224 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:28.224 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:28.224 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:28.224 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:28.224 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:28.224 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:28.224 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:28.224 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:28.224 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:28.224 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:28.224 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:28.224 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:28.224 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:28.224 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:28.224 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:28.272 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:28.272 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:28.272 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:28.272 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:28.272 -> 0x2D0; 8; FF; 73; 0; F9; F7; FC; FF; CF; 
22:42:28.272 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:28.272 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:28.272 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:28.272 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:28.272 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:28.272 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:28.272 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:28.272 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:28.272 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:28.272 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:28.272 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:28.272 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:28.272 -> 0x2BC; 8; FF; 53; 38; 0; 0; 26; 38; 59; 
22:42:28.272 -> 0x2AC; 8; FF; FF; FF; FF; FF; FF; FF; FF; 
22:42:28.272 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:28.272 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:28.272 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:28.272 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:28.320 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:28.320 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:28.320 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:28.320 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:28.320 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:28.320 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:28.320 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:28.320 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:28.320 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:28.320 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:28.320 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:28.320 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:28.320 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:28.320 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:28.320 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:28.320 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:28.320 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:28.320 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:28.320 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:28.320 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:28.360 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:28.360 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:28.360 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:28.360 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:28.360 -> 0x2D0; 8; FF; 73; 0; F9; F7; FC; FF; CF; 
22:42:28.360 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:28.360 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:28.360 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:28.360 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:28.360 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:28.360 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:28.360 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:28.360 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:28.360 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:28.360 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:28.360 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:28.360 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:28.400 -> 0x2BC; 8; FF; 53; 38; 0; 0; 26; 38; 59; 
22:42:28.400 -> 0x2AC; 8; FF; FF; FF; FF; FF; FF; FF; FF; 
22:42:28.400 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:28.400 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:28.400 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:28.400 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:28.400 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:28.400 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:28.400 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:28.400 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:28.400 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:28.400 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:28.400 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:28.400 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:28.400 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:28.400 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:28.400 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:28.434 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:28.434 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:28.434 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:28.434 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:28.434 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:28.434 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:28.434 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:28.434 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:28.434 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:28.434 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:28.434 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:28.434 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:28.434 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:28.434 -> 0x2D0; 8; FF; 73; 0; F9; F7; FC; FF; CF; 
22:42:28.469 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:28.469 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:28.469 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:28.469 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:28.469 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:28.469 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:28.469 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:28.469 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:28.469 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:28.469 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:28.469 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:28.469 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:28.469 -> 0x2BC; 8; FF; 53; 38; 0; 0; 26; 38; 59; 
22:42:28.469 -> 0x2AC; 8; FF; FF; FF; FF; FF; FF; FF; FF; 
22:42:28.469 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:28.469 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:28.509 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:28.509 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:28.509 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:28.509 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:28.509 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:28.509 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:28.509 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:28.509 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:28.509 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:28.509 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:28.509 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:28.509 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:28.509 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:28.509 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:28.509 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:28.509 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:28.557 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:28.557 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:28.557 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:28.557 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:28.557 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:28.557 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:28.557 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:28.557 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:28.557 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:28.557 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:28.557 -> 0x2D0; 8; FF; 73; 0; F9; F7; FC; FF; CF; 
22:42:28.557 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:28.557 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:28.557 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:28.557 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:28.557 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:28.557 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:28.557 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:28.557 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:28.557 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:28.557 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:28.605 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:28.605 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:28.605 -> 0x2BC; 8; FF; 53; 38; 0; 0; 26; 38; 59; 
22:42:28.605 -> 0x2AC; 8; FF; FF; FF; FF; FF; FF; FF; FF; 
22:42:28.605 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:28.605 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:28.605 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:28.605 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:28.605 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:28.605 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:28.605 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:28.605 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:28.605 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:28.605 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:28.605 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:28.605 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:28.605 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:28.605 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:28.605 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:28.605 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:28.653 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:28.653 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:28.653 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:28.653 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:28.653 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:28.653 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:28.653 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:28.653 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:28.653 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:28.653 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:28.653 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:28.653 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:28.653 -> 0x2D0; 8; FF; 73; 0; F9; F7; FC; FF; CF; 
22:42:28.653 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:28.653 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:28.653 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:28.653 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:28.653 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:28.653 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:28.653 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:28.653 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:28.693 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:28.693 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:28.693 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:28.693 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:28.693 -> 0x2BC; 8; FF; 53; 38; 0; 0; 26; 38; 59; 
22:42:28.693 -> 0x2AC; 8; FF; FF; FF; FF; FF; FF; FF; FF; 
22:42:28.693 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:28.693 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:28.693 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:28.693 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:28.693 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:28.693 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:28.693 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:28.693 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:28.693 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:28.693 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:28.693 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:28.693 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:28.733 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:28.733 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:28.733 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:28.733 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:28.733 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:28.733 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:28.733 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:28.733 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:28.733 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:28.733 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:28.733 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:28.733 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:28.733 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:28.733 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:28.733 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:28.733 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:28.733 -> 0x2D0; 8; FF; 73; 0; F9; F7; FC; FF; CF; 
22:42:28.766 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:28.766 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:28.766 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:28.766 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:28.766 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:28.766 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:28.766 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:28.766 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:28.766 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:28.766 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:28.766 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:28.766 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:28.766 -> 0x2BC; 8; FF; 53; 38; 0; 0; 26; 38; 59; 
22:42:28.766 -> 0x2AC; 8; FF; FF; FF; FF; FF; FF; FF; FF; 
22:42:28.766 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:28.766 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:28.808 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:28.808 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:28.808 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:28.808 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:28.808 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:28.808 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:28.808 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:28.808 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:28.808 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:28.808 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:28.808 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:28.808 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:28.808 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
22:42:28.808 -> 0x130; 8; FF; EF; FF; FF; FF; FF; 5A; CA; 
22:42:28.808 -> 0x294; 8; 0; A0; 0; 0; 0; 0; 83; 0; 
22:42:28.808 -> 0x2A8; 8; 0; 10; 0; 0; 0; 0; 0; 0; 
22:42:28.848 -> 0x10C; 8; FF; 0; 0; 0; 16; E9; FF; FF; 
